user_id,event_id,event_category,interaction_type,engagement_score,label
97,372,deportivo,view,1,1
48,534,gastronomico,save,2,1
11,516,deportivo,view,0,0
11,155,cultural,view,1,1
180,227,gastronomico,view,0,0
191,72,gastronomico,view,1,1
12,34,gastronomico,interested,2,1
166,515,deportivo,save,2,1
92,338,deportivo,interested,2,1
24,142,deportivo,view,0,0
39,36,entretenimiento,save,2,1
37,302,gastronomico,save,2,1
141,367,otro,save,2,1
172,440,otro,view,1,1
61,596,otro,view,0,0
189,333,deportivo,interested,2,1
117,449,gastronomico,view,0,0
119,549,deportivo,save,2,1
40,350,gastronomico,view,1,1
151,417,deportivo,view,1,1
77,468,deportivo,save,2,1
86,6,deportivo,interested,2,1
39,391,gastronomico,save,2,1
79,570,gastronomico,save,2,1
144,126,otro,save,2,1
179,135,cultural,interested,2,1
131,1,deportivo,interested,2,1
132,129,otro,save,2,1
74,593,entretenimiento,interested,2,1
29,77,otro,interested,2,1
162,143,otro,interested,2,1
5,1,deportivo,uninterested,0,0
192,585,entretenimiento,uninterested,0,0
13,289,cultural,view,1,1
43,91,entretenimiento,save,2,1
166,145,entretenimiento,interested,2,1
71,270,cultural,interested,2,1
28,419,gastronomico,view,1,1
96,474,deportivo,view,1,1
14,150,gastronomico,uninterested,0,0
167,238,gastronomico,view,1,1
129,7,entretenimiento,uninterested,0,0
188,36,entretenimiento,view,1,1
121,225,gastronomico,save,2,1
186,99,cultural,interested,2,1
32,126,otro,save,2,1
21,239,gastronomico,view,1,1
132,281,cultural,save,2,1
198,281,cultural,interested,2,1
70,108,cultural,uninterested,0,0
43,60,otro,uninterested,0,0
25,182,entretenimiento,uninterested,0,0
166,315,otro,interested,2,1
172,123,otro,interested,2,1
141,73,otro,interested,2,1
13,40,cultural,view,1,1
196,255,deportivo,uninterested,0,0
162,406,otro,save,2,1
130,513,entretenimiento,save,2,1
12,302,gastronomico,save,2,1
58,408,cultural,view,0,0
97,284,deportivo,view,1,1
143,355,cultural,interested,2,1
142,548,gastronomico,uninterested,0,0
139,502,deportivo,uninterested,0,0
58,72,gastronomico,save,2,1
22,321,entretenimiento,save,2,1
0,568,gastronomico,view,0,0
132,166,cultural,view,1,1
20,523,cultural,view,1,1
161,94,entretenimiento,uninterested,0,0
77,21,gastronomico,view,0,0
75,276,otro,save,2,1
150,392,cultural,save,2,1
76,546,cultural,view,1,1
23,285,gastronomico,save,2,1
92,137,gastronomico,interested,2,1
22,202,gastronomico,save,2,1
54,583,otro,view,1,1
122,139,gastronomico,view,1,1
185,156,deportivo,interested,2,1
79,551,otro,save,2,1
34,31,entretenimiento,uninterested,0,0
133,495,entretenimiento,save,2,1
18,460,gastronomico,interested,2,1
57,260,cultural,uninterested,0,0
14,192,gastronomico,interested,2,1
79,91,entretenimiento,view,1,1
56,419,gastronomico,interested,2,1
166,156,deportivo,view,1,1
149,585,entretenimiento,interested,2,1
69,585,entretenimiento,view,1,1
188,198,gastronomico,view,1,1
159,30,otro,interested,2,1
99,265,cultural,view,1,1
112,272,gastronomico,interested,2,1
131,52,cultural,uninterested,0,0
78,466,entretenimiento,save,2,1
40,325,deportivo,view,0,0
88,60,otro,interested,2,1
80,287,deportivo,view,1,1
117,114,gastronomico,uninterested,0,0
30,20,cultural,view,1,1
176,345,gastronomico,save,2,1
196,396,entretenimiento,save,2,1
161,488,gastronomico,view,1,1
184,140,otro,view,1,1
107,443,otro,interested,2,1
60,331,deportivo,view,1,1
132,254,otro,interested,2,1
171,528,deportivo,interested,2,1
48,258,cultural,view,1,1
37,431,gastronomico,save,2,1
31,3,otro,view,0,0
61,7,entretenimiento,save,2,1
71,336,entretenimiento,uninterested,0,0
107,569,otro,interested,2,1
168,139,gastronomico,interested,2,1
10,443,otro,view,1,1
0,284,deportivo,save,2,1
9,47,otro,save,2,1
156,454,deportivo,save,2,1
1,461,gastronomico,interested,2,1
17,589,gastronomico,uninterested,0,0
132,534,gastronomico,view,0,0
68,446,gastronomico,view,1,1
150,424,gastronomico,view,0,0
179,476,cultural,uninterested,0,0
17,197,entretenimiento,view,1,1
105,584,otro,interested,2,1
172,393,gastronomico,save,2,1
91,553,entretenimiento,save,2,1
118,557,entretenimiento,interested,2,1
171,98,cultural,interested,2,1
66,468,deportivo,save,2,1
120,571,cultural,save,2,1
120,70,gastronomico,view,1,1
41,49,deportivo,save,2,1
190,549,deportivo,view,0,0
98,34,gastronomico,view,1,1
146,326,deportivo,save,2,1
112,82,otro,view,0,0
43,226,cultural,interested,2,1
168,317,deportivo,view,0,0
191,366,gastronomico,view,1,1
99,521,gastronomico,interested,2,1
50,450,deportivo,uninterested,0,0
47,85,entretenimiento,save,2,1
58,300,gastronomico,save,2,1
198,467,cultural,save,2,1
63,182,entretenimiento,uninterested,0,0
191,43,entretenimiento,uninterested,0,0
152,498,gastronomico,view,1,1
117,192,gastronomico,view,0,0
120,394,cultural,interested,2,1
177,584,otro,save,2,1
162,512,otro,interested,2,1
71,44,deportivo,save,2,1
152,63,cultural,interested,2,1
55,359,otro,save,2,1
41,247,deportivo,view,1,1
14,34,gastronomico,view,1,1
6,236,entretenimiento,view,1,1
14,304,otro,save,2,1
88,434,otro,save,2,1
95,160,deportivo,view,0,0
111,32,gastronomico,view,1,1
115,590,cultural,uninterested,0,0
54,250,cultural,view,1,1
7,395,deportivo,save,2,1
100,29,entretenimiento,uninterested,0,0
170,407,deportivo,interested,2,1
39,285,gastronomico,save,2,1
155,290,gastronomico,interested,2,1
123,430,entretenimiento,view,0,0
156,384,otro,view,0,0
139,157,deportivo,view,1,1
195,84,entretenimiento,save,2,1
143,563,otro,interested,2,1
124,596,otro,interested,2,1
73,362,entretenimiento,save,2,1
191,247,deportivo,interested,2,1
93,339,gastronomico,view,1,1
145,375,entretenimiento,interested,2,1
167,572,deportivo,uninterested,0,0
23,228,gastronomico,interested,2,1
125,212,deportivo,save,2,1
22,362,entretenimiento,save,2,1
66,69,otro,view,0,0
143,496,otro,view,0,0
113,201,entretenimiento,save,2,1
168,18,gastronomico,view,1,1
134,299,otro,save,2,1
145,56,deportivo,interested,2,1
170,452,entretenimiento,view,1,1
170,289,cultural,interested,2,1
44,338,deportivo,interested,2,1
7,332,gastronomico,view,0,0
75,590,cultural,view,1,1
53,206,entretenimiento,view,1,1
184,509,otro,view,1,1
59,182,entretenimiento,interested,2,1
173,533,cultural,view,1,1
157,76,gastronomico,save,2,1
187,197,entretenimiento,interested,2,1
163,80,gastronomico,interested,2,1
26,402,gastronomico,save,2,1
157,92,cultural,uninterested,0,0
176,584,otro,view,1,1
99,107,cultural,view,1,1
98,383,entretenimiento,view,0,0
176,369,gastronomico,interested,2,1
143,242,cultural,view,1,1
139,549,deportivo,interested,2,1
40,474,deportivo,interested,2,1
21,304,otro,view,1,1
36,361,deportivo,save,2,1
8,546,cultural,view,0,0
175,212,deportivo,save,2,1
124,82,otro,save,2,1
58,69,otro,view,0,0
169,67,gastronomico,view,0,0
162,368,otro,interested,2,1
67,254,otro,view,1,1
131,536,deportivo,save,2,1
153,122,entretenimiento,view,1,1
116,522,entretenimiento,save,2,1
85,69,otro,uninterested,0,0
48,108,cultural,view,1,1
76,203,deportivo,save,2,1
157,62,entretenimiento,view,0,0
7,334,otro,view,1,1
13,150,gastronomico,uninterested,0,0
108,386,gastronomico,save,2,1
136,566,gastronomico,save,2,1
68,270,cultural,uninterested,0,0
62,186,gastronomico,interested,2,1
10,548,gastronomico,save,2,1
62,45,cultural,view,0,0
23,146,gastronomico,view,1,1
46,75,deportivo,view,0,0
24,519,cultural,view,0,0
53,16,entretenimiento,view,1,1
27,339,gastronomico,view,0,0
58,534,gastronomico,save,2,1
95,490,entretenimiento,view,1,1
45,11,otro,save,2,1
73,475,gastronomico,view,0,0
73,307,entretenimiento,uninterested,0,0
136,423,entretenimiento,view,1,1
198,107,cultural,save,2,1
59,525,entretenimiento,save,2,1
114,492,gastronomico,view,0,0
191,331,deportivo,view,1,1
158,459,deportivo,view,1,1
156,62,entretenimiento,save,2,1
23,81,otro,view,0,0
93,513,entretenimiento,save,2,1
50,172,entretenimiento,interested,2,1
5,148,otro,view,1,1
198,478,otro,view,0,0
105,548,gastronomico,save,2,1
158,190,deportivo,interested,2,1
76,162,deportivo,interested,2,1
120,266,otro,view,1,1
59,382,deportivo,uninterested,0,0
177,539,otro,uninterested,0,0
53,77,otro,save,2,1
99,324,gastronomico,save,2,1
109,585,entretenimiento,uninterested,0,0
109,306,otro,save,2,1
25,586,entretenimiento,view,0,0
88,304,otro,interested,2,1
34,501,cultural,interested,2,1
89,589,gastronomico,interested,2,1
155,141,cultural,view,1,1
1,214,gastronomico,uninterested,0,0
132,560,entretenimiento,view,0,0
63,540,cultural,interested,2,1
182,582,deportivo,uninterested,0,0
10,531,entretenimiento,view,1,1
181,119,deportivo,view,0,0
103,273,deportivo,save,2,1
169,245,entretenimiento,save,2,1
36,465,deportivo,view,1,1
18,123,otro,uninterested,0,0
130,586,entretenimiento,view,1,1
137,183,gastronomico,view,1,1
14,496,otro,view,1,1
138,221,deportivo,uninterested,0,0
12,348,gastronomico,save,2,1
18,119,deportivo,uninterested,0,0
3,292,deportivo,view,0,0
137,484,deportivo,view,1,1
144,102,deportivo,uninterested,0,0
124,539,otro,save,2,1
82,328,cultural,save,2,1
186,519,cultural,save,2,1
9,173,gastronomico,save,2,1
61,356,otro,view,0,0
176,13,cultural,view,1,1
51,562,cultural,interested,2,1
15,357,entretenimiento,view,1,1
70,437,otro,interested,2,1
65,321,entretenimiento,view,0,0
76,217,deportivo,save,2,1
197,260,cultural,save,2,1
30,364,gastronomico,view,1,1
1,13,cultural,uninterested,0,0
28,154,deportivo,view,1,1
130,9,entretenimiento,interested,2,1
61,105,entretenimiento,uninterested,0,0
37,285,gastronomico,save,2,1
199,168,deportivo,save,2,1
36,214,gastronomico,interested,2,1
68,398,gastronomico,save,2,1
120,559,gastronomico,save,2,1
107,447,cultural,view,0,0
178,36,entretenimiento,view,0,0
89,446,gastronomico,view,1,1
187,389,otro,save,2,1
52,520,deportivo,save,2,1
21,229,otro,uninterested,0,0
164,230,cultural,view,1,1
81,355,cultural,interested,2,1
173,347,entretenimiento,save,2,1
127,471,gastronomico,view,1,1
176,503,otro,view,1,1
185,316,cultural,view,1,1
189,153,deportivo,save,2,1
163,239,gastronomico,interested,2,1
22,479,entretenimiento,uninterested,0,0
173,383,entretenimiento,uninterested,0,0
45,164,cultural,uninterested,0,0
189,287,deportivo,view,1,1
120,459,deportivo,view,0,0
124,68,gastronomico,view,0,0
92,399,gastronomico,save,2,1
185,498,gastronomico,view,1,1
121,68,gastronomico,save,2,1
99,312,cultural,save,2,1
107,0,deportivo,view,0,0
5,451,gastronomico,view,1,1
92,120,gastronomico,interested,2,1
142,103,cultural,interested,2,1
180,178,otro,save,2,1
77,4,deportivo,save,2,1
82,437,otro,save,2,1
28,592,entretenimiento,uninterested,0,0
34,400,cultural,view,1,1
175,177,deportivo,save,2,1
139,373,gastronomico,interested,2,1
151,286,cultural,save,2,1
43,474,deportivo,interested,2,1
145,587,cultural,save,2,1
86,541,entretenimiento,uninterested,0,0
13,370,cultural,view,1,1
179,471,gastronomico,view,0,0
160,251,cultural,view,0,0
74,40,cultural,view,0,0
89,297,gastronomico,uninterested,0,0
139,520,deportivo,interested,2,1
193,451,gastronomico,interested,2,1
41,453,entretenimiento,view,0,0
53,405,entretenimiento,interested,2,1
160,140,otro,uninterested,0,0
128,449,gastronomico,interested,2,1
22,502,deportivo,view,0,0
24,343,gastronomico,view,1,1
13,503,otro,interested,2,1
111,373,gastronomico,save,2,1
66,93,gastronomico,save,2,1
163,87,gastronomico,view,1,1
3,92,cultural,save,2,1
15,172,entretenimiento,interested,2,1
70,18,gastronomico,view,0,0
2,484,deportivo,interested,2,1
197,165,gastronomico,view,1,1
169,79,otro,view,0,0
119,150,gastronomico,view,0,0
63,430,entretenimiento,uninterested,0,0
82,289,cultural,save,2,1
25,119,deportivo,uninterested,0,0
84,453,entretenimiento,save,2,1
11,106,gastronomico,view,1,1
118,121,gastronomico,save,2,1
178,15,gastronomico,interested,2,1
57,555,entretenimiento,view,1,1
190,173,gastronomico,save,2,1
136,594,gastronomico,save,2,1
18,491,gastronomico,interested,2,1
148,482,entretenimiento,interested,2,1
117,27,deportivo,interested,2,1
128,434,otro,interested,2,1
96,537,deportivo,save,2,1
108,534,gastronomico,save,2,1
81,475,gastronomico,save,2,1
123,468,deportivo,interested,2,1
129,197,entretenimiento,view,1,1
105,314,gastronomico,interested,2,1
60,229,otro,view,0,0
71,436,deportivo,view,1,1
170,444,deportivo,save,2,1
128,530,gastronomico,view,1,1
62,557,entretenimiento,uninterested,0,0
94,2,entretenimiento,interested,2,1
193,592,entretenimiento,save,2,1
53,129,otro,view,1,1
85,434,otro,save,2,1
42,520,deportivo,save,2,1
3,160,deportivo,view,0,0
88,229,otro,interested,2,1
55,299,otro,interested,2,1
8,18,gastronomico,save,2,1
48,85,entretenimiento,view,0,0
72,161,deportivo,save,2,1
144,317,deportivo,uninterested,0,0
116,352,otro,interested,2,1
124,500,otro,interested,2,1
75,323,deportivo,interested,2,1
96,268,deportivo,save,2,1
185,256,deportivo,view,1,1
36,401,deportivo,uninterested,0,0
45,90,otro,save,2,1
126,143,otro,view,1,1
25,268,deportivo,save,2,1
16,78,deportivo,view,0,0
30,156,deportivo,interested,2,1
183,162,deportivo,interested,2,1
11,346,cultural,interested,2,1
140,22,otro,view,1,1
20,22,otro,view,1,1
48,394,cultural,view,1,1
162,233,cultural,view,1,1
123,262,entretenimiento,uninterested,0,0
71,212,deportivo,view,1,1
21,187,otro,uninterested,0,0
52,348,gastronomico,view,0,0
19,457,deportivo,save,2,1
89,415,entretenimiento,view,1,1
176,136,deportivo,save,2,1
183,206,entretenimiento,view,1,1
114,268,deportivo,view,0,0
45,324,gastronomico,uninterested,0,0
0,241,otro,save,2,1
101,460,gastronomico,interested,2,1
157,581,gastronomico,save,2,1
25,212,deportivo,save,2,1
79,153,deportivo,save,2,1
70,157,deportivo,interested,2,1
16,323,deportivo,view,0,0
6,110,entretenimiento,uninterested,0,0
188,533,cultural,view,0,0
96,157,deportivo,interested,2,1
65,413,otro,view,1,1
199,148,otro,uninterested,0,0
21,137,gastronomico,interested,2,1
109,286,cultural,uninterested,0,0
60,271,gastronomico,uninterested,0,0
182,390,cultural,view,1,1
40,371,otro,view,0,0
155,166,cultural,view,1,1
173,155,cultural,interested,2,1
100,184,gastronomico,interested,2,1
109,71,otro,uninterested,0,0
155,394,cultural,interested,2,1
35,271,gastronomico,view,1,1
6,493,entretenimiento,save,2,1
131,156,deportivo,save,2,1
106,318,cultural,save,2,1
31,586,entretenimiento,view,0,0
125,87,gastronomico,view,0,0
36,152,entretenimiento,view,0,0
180,143,otro,interested,2,1
92,314,gastronomico,save,2,1
42,556,entretenimiento,interested,2,1
184,200,otro,interested,2,1
162,443,otro,uninterested,0,0
177,54,entretenimiento,view,1,1
114,92,cultural,uninterested,0,0
109,38,otro,save,2,1
32,378,cultural,view,1,1
24,61,entretenimiento,save,2,1
1,343,gastronomico,interested,2,1
178,449,gastronomico,interested,2,1
36,166,cultural,view,0,0
35,258,cultural,view,1,1
110,470,otro,view,1,1
131,162,deportivo,save,2,1
26,547,deportivo,save,2,1
124,554,cultural,view,0,0
88,284,deportivo,view,0,0
72,453,entretenimiento,view,0,0
54,5,cultural,save,2,1
150,22,otro,view,1,1
82,166,cultural,view,1,1
63,274,otro,save,2,1
68,237,cultural,view,1,1
95,373,gastronomico,uninterested,0,0
192,329,entretenimiento,view,1,1
67,352,otro,interested,2,1
190,64,gastronomico,uninterested,0,0
108,15,gastronomico,view,1,1
109,191,deportivo,view,0,0
49,459,deportivo,view,0,0
31,378,cultural,uninterested,0,0
42,405,entretenimiento,uninterested,0,0
109,315,otro,interested,2,1
175,243,entretenimiento,view,0,0
192,533,cultural,view,1,1
143,520,deportivo,view,0,0
185,504,deportivo,view,1,1
128,224,gastronomico,uninterested,0,0
148,364,gastronomico,view,0,0
29,576,cultural,save,2,1
196,453,entretenimiento,view,1,1
144,482,entretenimiento,view,1,1
199,104,otro,save,2,1
5,104,otro,save,2,1
143,139,gastronomico,uninterested,0,0
118,251,cultural,interested,2,1
176,256,deportivo,uninterested,0,0
43,176,cultural,view,1,1
43,2,entretenimiento,interested,2,1
119,1,deportivo,save,2,1
197,139,gastronomico,interested,2,1
12,555,entretenimiento,view,0,0
75,306,otro,interested,2,1
143,378,cultural,interested,2,1
41,51,entretenimiento,view,0,0
29,86,deportivo,uninterested,0,0
35,522,entretenimiento,save,2,1
98,22,otro,uninterested,0,0
149,467,cultural,uninterested,0,0
74,69,otro,interested,2,1
28,87,gastronomico,view,1,1
75,512,otro,interested,2,1
63,203,deportivo,save,2,1
169,108,cultural,view,0,0
154,315,otro,interested,2,1
68,138,deportivo,uninterested,0,0
175,553,entretenimiento,uninterested,0,0
109,76,gastronomico,view,0,0
168,580,otro,interested,2,1
86,331,deportivo,interested,2,1
20,309,cultural,save,2,1
167,292,deportivo,uninterested,0,0
153,48,cultural,view,0,0
48,195,otro,interested,2,1
29,481,entretenimiento,view,1,1
68,544,cultural,save,2,1
95,498,gastronomico,view,1,1
28,278,entretenimiento,save,2,1
138,74,deportivo,view,1,1
77,74,deportivo,interested,2,1
178,324,gastronomico,save,2,1
29,395,deportivo,view,0,0
148,119,deportivo,view,1,1
167,165,gastronomico,view,1,1
22,557,entretenimiento,save,2,1
195,95,deportivo,view,0,0
14,110,entretenimiento,view,0,0
104,228,gastronomico,save,2,1
69,213,entretenimiento,interested,2,1
145,321,entretenimiento,view,1,1
131,513,entretenimiento,view,0,0
148,504,deportivo,view,1,1
115,151,otro,interested,2,1
102,556,entretenimiento,interested,2,1
54,324,gastronomico,save,2,1
152,335,gastronomico,view,1,1
11,71,otro,view,0,0
1,471,gastronomico,interested,2,1
23,221,deportivo,view,0,0
48,224,gastronomico,view,1,1
98,441,otro,view,1,1
88,413,otro,uninterested,0,0
71,31,entretenimiento,save,2,1
28,301,cultural,interested,2,1
94,414,entretenimiento,view,1,1
6,127,entretenimiento,interested,2,1
74,466,entretenimiento,view,1,1
136,120,gastronomico,save,2,1
187,171,entretenimiento,interested,2,1
62,139,gastronomico,interested,2,1
196,529,gastronomico,save,2,1
187,422,entretenimiento,uninterested,0,0
161,384,otro,uninterested,0,0
180,244,otro,view,1,1
20,448,cultural,interested,2,1
5,276,otro,interested,2,1
32,109,otro,view,1,1
135,462,cultural,interested,2,1
159,169,otro,interested,2,1
118,125,gastronomico,save,2,1
115,272,gastronomico,view,0,0
67,26,gastronomico,view,1,1
168,353,entretenimiento,save,2,1
105,232,gastronomico,save,2,1
76,558,cultural,save,2,1
112,121,gastronomico,save,2,1
16,48,cultural,uninterested,0,0
168,28,otro,interested,2,1
150,342,gastronomico,view,0,0
165,278,entretenimiento,view,1,1
190,148,otro,interested,2,1
107,563,otro,interested,2,1
189,287,deportivo,uninterested,0,0
99,497,cultural,view,1,1
38,304,otro,view,0,0
61,579,gastronomico,save,2,1
126,465,deportivo,save,2,1
26,284,deportivo,save,2,1
14,448,cultural,view,0,0
111,498,gastronomico,interested,2,1
12,582,deportivo,view,0,0
37,492,gastronomico,view,1,1
155,366,gastronomico,view,1,1
107,406,otro,uninterested,0,0
44,351,gastronomico,save,2,1
17,208,entretenimiento,view,1,1
111,327,gastronomico,uninterested,0,0
115,5,cultural,view,1,1
141,412,otro,interested,2,1
33,58,entretenimiento,view,0,0
83,228,gastronomico,view,1,1
185,168,deportivo,view,1,1
116,130,otro,view,1,1
194,182,entretenimiento,interested,2,1
56,101,deportivo,uninterested,0,0
189,193,deportivo,view,1,1
27,264,gastronomico,view,0,0
60,340,deportivo,view,1,1
88,144,otro,save,2,1
133,265,cultural,save,2,1
166,48,cultural,view,0,0
33,72,gastronomico,save,2,1
24,391,gastronomico,save,2,1
67,89,deportivo,interested,2,1
192,92,cultural,save,2,1
48,199,cultural,view,1,1
166,106,gastronomico,save,2,1
